dialogue_id,constraint_id,verdict,evidence_turn,evidence_text,confidence,notes,rater
V2_interruption_1779196169_000,V2_C05,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_interruption_1779196169_000,V2_C06,pass,全文,所有assistant文本无${}残留,high,,claude
V2_interruption_1779196169_000,V2_C07,pass,全文,通知更新+后果/确认,medium,,claude
V2_interruption_1779196169_000,V2_C08,fail,9,(48字) 流量不报销，新版是优化接单的，正常更新不会有问题。你到底更不更？明天12点前没弄好就接不了单了。,high,1处超长,claude
V2_interruption_1779196169_000,V2_C09,na,,,high,未出现越界提问,claude
V2_interruption_1779196169_000,V2_C10,pass,全文,判定依据见全文(V2_C10),high,,claude
V2_interruption_1779196169_000,V2_C11,pass,全文,"全文检查未发现""好的/哈哈/嘿嘿/嘻嘻""",high,,claude
V2_interruption_1779196169_000,V2_C12,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V2_interruption_1779196169_000,V2_C13,pass,全文,未发现明显重复长片段,medium,,claude
V2_interruption_1779196169_000,V2_C14,pass,9,流量不报销，新版是优化接单的，正常更新不会有问题。你到底更不更？明天12点前没弄好就接不了单了。,medium,告知后果且结束,claude
V2_interruption_1779196169_000,V2_C15,pass,9,流量不报销，新版是优化接单的，正常更新不会有问题。你到底更不更？明天12点前没弄好就接不了单了。,low,结束未明显标志但未截断,claude
V2_interruption_1779196169_000,V2_C16,pass,全文,问了:['流量'],medium,,claude
V2_interruption_1779196266_001,V2_C01,pass,1,喂，李建军吗？我是站长。通知你，骑手APP出新版了，明天晚上12点前必须更新完，不然系统没法接单。你现在更新了吗？,high,,claude
V2_interruption_1779196266_001,V2_C02,pass,3,理解你忙，但这是强制要求。趁休息时更新，几分钟就好。你手机现在版本号是多少？,high,,claude
V2_interruption_1779196266_001,V2_C03,pass,5,行，直接去手机应用商店，搜“美团骑手”，点更新。连WiFi下载更快。,high,,claude
V2_interruption_1779196266_001,V2_C04,pass,11,不更新就接不了单，损失更大。更新后如果卡，可以清缓存或重启手机试试。赶紧去弄吧。,high,,claude
V2_interruption_1779196266_001,V2_C05,pass,1,喂，李建军吗？我是站长。通知你，骑手APP出新版了，明天晚上12点前必须更新完，不然系统没法接单。你现在更新了吗？,high,,claude
V2_interruption_1779196266_001,V2_C06,pass,全文,所有assistant文本无${}残留,high,,claude
V2_interruption_1779196266_001,V2_C07,pass,全文,通知更新+后果/确认,medium,,claude
V2_interruption_1779196266_001,V2_C08,fail,3,(38字) 理解你忙，但这是强制要求。趁休息时更新，几分钟就好。你手机现在版本号是多少？,high,4处超长,claude
V2_interruption_1779196266_001,V2_C09,na,,,high,未出现越界提问,claude
V2_interruption_1779196266_001,V2_C10,pass,全文,判定依据见全文(V2_C10),high,,claude
V2_interruption_1779196266_001,V2_C11,pass,全文,"全文检查未发现""好的/哈哈/嘿嘿/嘻嘻""",high,,claude
V2_interruption_1779196266_001,V2_C12,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V2_interruption_1779196266_001,V2_C13,pass,全文,未发现明显重复长片段,medium,,claude
V2_interruption_1779196266_001,V2_C14,na,,,high,用户未拒绝,claude
V2_interruption_1779196266_001,V2_C15,pass,17,行，更新完了试下能不能接单，告诉我一声。,low,结束未明显标志但未截断,claude
V2_interruption_1779196266_001,V2_C16,pass,全文,"问了:['新版改动', '流量']",medium,,claude
V2_interruption_1779201383_000,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_interruption_1779201383_000,V2_C02,fail,全文,判定依据见全文(V2_C02),medium,未询问版本号,claude
V2_interruption_1779201383_000,V2_C03,pass,23,更新日志我这边没法提供，你可以在应用商店里找到相关信息。先更新吧！,high,,claude
V2_interruption_1779201383_000,V2_C04,pass,15,发现问题可以反馈给我们，但更新后你必须能正常接单。赶紧更新吧！,high,,claude
V2_interruption_1779201383_000,V2_C05,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_interruption_1779201383_000,V2_C06,pass,全文,所有assistant文本无${}残留,high,,claude
V2_interruption_1779201383_000,V2_C07,pass,全文,通知更新+后果/确认,medium,,claude
V2_interruption_1779201383_000,V2_C08,fail,21,(36字) 新版本更新后，功能是自动启用的，不能选择不使用。你得尽快更新，确认一下。,high,1处超长,claude
V2_interruption_1779201383_000,V2_C09,na,,,high,未出现越界提问,claude
V2_interruption_1779201383_000,V2_C10,pass,全文,判定依据见全文(V2_C10),high,,claude
V2_interruption_1779201383_000,V2_C11,pass,全文,"全文检查未发现""好的/哈哈/嘿嘿/嘻嘻""",high,,claude
V2_interruption_1779201383_000,V2_C12,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V2_interruption_1779201383_000,V2_C13,fail,"5,7","重复片段: ""这个不在我职责范围内，我帮您记""",medium,,claude
V2_interruption_1779201383_000,V2_C14,na,,,high,用户未拒绝,claude
V2_interruption_1779201383_000,V2_C15,fail,29,这个不在我职责范围内，我帮您记录回头跟进。你最好先更新！,high,对话被截断未自然结束,claude
V2_interruption_1779201383_000,V2_C16,pass,全文,问了:['新版改动'],medium,,claude
V2_interruption_1779201531_001,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_interruption_1779201531_001,V2_C02,pass,3,主要是优化了派单系统和实时距离派单，接单会更顺畅。你赶紧去更新吧！现在手机里APP的版本号是多少？,high,,claude
V2_interruption_1779201531_001,V2_C03,pass,5,这个不在我职责范围内，我帮您记录回头跟进。版本2.0需要更新，不能跳过。快去手机应用商店搜索“美团骑手”更新吧！,high,,claude
V2_interruption_1779201531_001,V2_C04,pass,17,反馈时间我不太清楚，具体安排我帮您记录。更新之前不能试用，必须更新才能接单！快去更新吧！,medium,即使未更新仍问,claude
V2_interruption_1779201531_001,V2_C05,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_interruption_1779201531_001,V2_C06,pass,全文,所有assistant文本无${}残留,high,,claude
V2_interruption_1779201531_001,V2_C07,pass,全文,通知更新+后果/确认,medium,,claude
V2_interruption_1779201531_001,V2_C08,fail,3,(49字) 主要是优化了派单系统和实时距离派单，接单会更顺畅。你赶紧去更新吧！现在手机里APP的版本号是多少？,high,11处超长,claude
V2_interruption_1779201531_001,V2_C09,na,,,high,未出现越界提问,claude
V2_interruption_1779201531_001,V2_C10,pass,全文,判定依据见全文(V2_C10),high,,claude
V2_interruption_1779201531_001,V2_C11,pass,全文,"全文检查未发现""好的/哈哈/嘿嘿/嘻嘻""",high,,claude
V2_interruption_1779201531_001,V2_C12,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V2_interruption_1779201531_001,V2_C13,fail,"5,9","重复片段: ""这个不在我职责范围内，我帮您记""",medium,,claude
V2_interruption_1779201531_001,V2_C14,na,,,high,用户未拒绝,claude
V2_interruption_1779201531_001,V2_C15,fail,29,主要是优化了派单系统，接单会更顺畅。具体使用感受更新后会更明显！快去更新吧！,high,对话被截断未自然结束,claude
V2_interruption_1779201531_001,V2_C16,pass,全文,问了:['新版改动'],medium,,claude
V2_out_of_scope_1779195816_000,V2_C01,pass,1,喂，是 李建军 吗？我是咱们站长。通知你个事儿，咱们骑手 APP 出新版了，必须在 明天晚上12点 前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_out_of_scope_1779195816_000,V2_C02,pass,3,明天中午前更新完全来得及。不更新的话，系统确实会强制下线，接不了单。你那APP现在显示版本号是多少？,high,,claude
V2_out_of_scope_1779195816_000,V2_C03,pass,5,谢了，老毛病，好多了。2.3.8确实太旧了。你赶紧去手机应用商店搜“美团骑手”直接下载新版吧。,high,,claude
V2_out_of_scope_1779195816_000,V2_C04,pass,9,记下了。天气这事儿我可没法判断，你自己看手机上的天气预报吧。记住，更新完APP，再确认下能不能正常登录接单。,high,,claude
V2_out_of_scope_1779195816_000,V2_C05,pass,1,喂，是 李建军 吗？我是咱们站长。通知你个事儿，咱们骑手 APP 出新版了，必须在 明天晚上12点 前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_out_of_scope_1779195816_000,V2_C06,pass,全文,所有assistant文本无${}残留,high,,claude
V2_out_of_scope_1779195816_000,V2_C07,pass,全文,通知更新+后果/确认,medium,,claude
V2_out_of_scope_1779195816_000,V2_C08,fail,3,(50字) 明天中午前更新完全来得及。不更新的话，系统确实会强制下线，接不了单。你那APP现在显示版本号是多少？,high,4处超长,claude
V2_out_of_scope_1779195816_000,V2_C09,pass,11,其他站点的事不在我职责范围，我帮你记录回头问问。更新好了没？赶紧登录试试能不能接单。,high,使用了越界话术,claude
V2_out_of_scope_1779195816_000,V2_C10,pass,全文,判定依据见全文(V2_C10),high,,claude
V2_out_of_scope_1779195816_000,V2_C11,pass,全文,"全文检查未发现""好的/哈哈/嘿嘿/嘻嘻""",high,,claude
V2_out_of_scope_1779195816_000,V2_C12,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V2_out_of_scope_1779195816_000,V2_C13,pass,全文,未发现明显重复长片段,medium,,claude
V2_out_of_scope_1779195816_000,V2_C14,na,,,high,用户未拒绝,claude
V2_out_of_scope_1779195816_000,V2_C15,pass,11,其他站点的事不在我职责范围，我帮你记录回头问问。更新好了没？赶紧登录试试能不能接单。,low,结束未明显标志但未截断,claude
V2_out_of_scope_1779195816_000,V2_C16,na,,,high,未询问FAQ,claude
V2_out_of_scope_1779201136_000,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_out_of_scope_1779201136_000,V2_C02,pass,3,这个不在我职责范围内，我帮您记录回头跟进。你现在的APP版本号是多少？,high,,claude
V2_out_of_scope_1779201136_000,V2_C03,pass,5,这个不在我职责范围内，我帮您记录回头跟进。你确认一下是不是最新版本，去应用商店搜索“美团骑手”看看。,high,,claude
V2_out_of_scope_1779201136_000,V2_C04,pass,7,这个不在我职责范围内，我帮您记录回头跟进。先把APP更新了，确保能正常接单。,high,,claude
V2_out_of_scope_1779201136_000,V2_C05,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_out_of_scope_1779201136_000,V2_C06,pass,全文,所有assistant文本无${}残留,high,,claude
V2_out_of_scope_1779201136_000,V2_C07,pass,全文,通知更新+后果/确认,medium,,claude
V2_out_of_scope_1779201136_000,V2_C08,fail,5,(50字) 这个不在我职责范围内，我帮您记录回头跟进。你确认一下是不是最新版本，去应用商店搜索“美团骑手”看看。,high,4处超长,claude
V2_out_of_scope_1779201136_000,V2_C09,pass,3,这个不在我职责范围内，我帮您记录回头跟进。你现在的APP版本号是多少？,high,使用了越界话术,claude
V2_out_of_scope_1779201136_000,V2_C10,pass,全文,判定依据见全文(V2_C10),high,,claude
V2_out_of_scope_1779201136_000,V2_C11,pass,全文,"全文检查未发现""好的/哈哈/嘿嘿/嘻嘻""",high,,claude
V2_out_of_scope_1779201136_000,V2_C12,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V2_out_of_scope_1779201136_000,V2_C13,fail,"3,5","重复片段: ""这个不在我职责范围内，我帮您记""",medium,,claude
V2_out_of_scope_1779201136_000,V2_C14,na,,,high,用户未拒绝,claude
V2_out_of_scope_1779201136_000,V2_C15,pass,11,这个不在我职责范围内，我帮您记录回头跟进。更新完APP后，确认能接单再联系我。,low,结束未明显标志但未截断,claude
V2_out_of_scope_1779201136_000,V2_C16,na,,,high,未询问FAQ,claude
V2_refuse_persistent_1779195668_000,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_refuse_persistent_1779195668_000,V2_C02,fail,全文,判定依据见全文(V2_C02),medium,未询问版本号,claude
V2_refuse_persistent_1779195668_000,V2_C03,fail,全文,判定依据见全文(V2_C03),medium,未引导应用商店下载,claude
V2_refuse_persistent_1779195668_000,V2_C04,na,,,high,用户拒绝更新,claude
V2_refuse_persistent_1779195668_000,V2_C05,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_refuse_persistent_1779195668_000,V2_C06,pass,全文,所有assistant文本无${}残留,high,,claude
V2_refuse_persistent_1779195668_000,V2_C07,pass,全文,通知更新+后果/确认,medium,,claude
V2_refuse_persistent_1779195668_000,V2_C08,pass,3,最长turn=35字: 身体不舒服得注意休息。但系统明天晚上强制切换，不更新就真的没法接单了。,high,,claude
V2_refuse_persistent_1779195668_000,V2_C09,na,,,high,未出现越界提问,claude
V2_refuse_persistent_1779195668_000,V2_C10,pass,全文,判定依据见全文(V2_C10),high,,claude
V2_refuse_persistent_1779195668_000,V2_C11,pass,全文,"全文检查未发现""好的/哈哈/嘿嘿/嘻嘻""",high,,claude
V2_refuse_persistent_1779195668_000,V2_C12,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V2_refuse_persistent_1779195668_000,V2_C13,pass,全文,未发现明显重复长片段,medium,,claude
V2_refuse_persistent_1779195668_000,V2_C14,pass,7,那行，不更新明天晚上12点后就无法接单了，你考虑好。,medium,告知后果且结束,claude
V2_refuse_persistent_1779195668_000,V2_C15,pass,7,那行，不更新明天晚上12点后就无法接单了，你考虑好。,low,结束未明显标志但未截断,claude
V2_refuse_persistent_1779195668_000,V2_C16,na,,,high,未询问FAQ,claude
V2_refuse_persistent_1779195756_001,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_refuse_persistent_1779195756_001,V2_C02,pass,5,这个版本是强制的，明天晚上12点前必须更新，不然第二天没法接单。,high,,claude
V2_refuse_persistent_1779195756_001,V2_C03,fail,全文,判定依据见全文(V2_C03),medium,未引导应用商店下载,claude
V2_refuse_persistent_1779195756_001,V2_C04,na,,,high,用户拒绝更新,claude
V2_refuse_persistent_1779195756_001,V2_C05,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_refuse_persistent_1779195756_001,V2_C06,pass,全文,所有assistant文本无${}残留,high,,claude
V2_refuse_persistent_1779195756_001,V2_C07,pass,全文,通知更新+后果/确认,medium,,claude
V2_refuse_persistent_1779195756_001,V2_C08,pass,5,最长turn=32字: 这个版本是强制的，明天晚上12点前必须更新，不然第二天没法接单。,high,,claude
V2_refuse_persistent_1779195756_001,V2_C09,na,,,high,未出现越界提问,claude
V2_refuse_persistent_1779195756_001,V2_C10,pass,全文,判定依据见全文(V2_C10),high,,claude
V2_refuse_persistent_1779195756_001,V2_C11,pass,全文,"全文检查未发现""好的/哈哈/嘿嘿/嘻嘻""",high,,claude
V2_refuse_persistent_1779195756_001,V2_C12,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V2_refuse_persistent_1779195756_001,V2_C13,pass,全文,未发现明显重复长片段,medium,,claude
V2_refuse_persistent_1779195756_001,V2_C14,pass,5,这个版本是强制的，明天晚上12点前必须更新，不然第二天没法接单。,medium,告知后果且结束,claude
V2_refuse_persistent_1779195756_001,V2_C15,pass,5,这个版本是强制的，明天晚上12点前必须更新，不然第二天没法接单。,low,结束未明显标志但未截断,claude
V2_refuse_persistent_1779195756_001,V2_C16,na,,,high,未询问FAQ,claude
V2_refuse_persistent_1779201049_000,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_refuse_persistent_1779201049_000,V2_C02,fail,全文,判定依据见全文(V2_C02),medium,未询问版本号,claude
V2_refuse_persistent_1779201049_000,V2_C03,fail,全文,判定依据见全文(V2_C03),medium,未引导应用商店下载,claude
V2_refuse_persistent_1779201049_000,V2_C04,na,,,high,用户拒绝更新,claude
V2_refuse_persistent_1779201049_000,V2_C05,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_refuse_persistent_1779201049_000,V2_C06,pass,全文,所有assistant文本无${}残留,high,,claude
V2_refuse_persistent_1779201049_000,V2_C07,pass,全文,通知更新+后果/确认,medium,,claude
V2_refuse_persistent_1779201049_000,V2_C08,fail,3,(40字) 这可不行，不更新就无法接单。你得在明天晚上12点前完成更新。希望你能尽快调整好！,high,2处超长,claude
V2_refuse_persistent_1779201049_000,V2_C09,na,,,high,未出现越界提问,claude
V2_refuse_persistent_1779201049_000,V2_C10,pass,全文,判定依据见全文(V2_C10),high,,claude
V2_refuse_persistent_1779201049_000,V2_C11,pass,全文,"全文检查未发现""好的/哈哈/嘿嘿/嘻嘻""",high,,claude
V2_refuse_persistent_1779201049_000,V2_C12,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V2_refuse_persistent_1779201049_000,V2_C13,pass,全文,未发现明显重复长片段,medium,,claude
V2_refuse_persistent_1779201049_000,V2_C14,pass,5,很抱歉，改天不行。如果不更新，明天就没法接单了。希望你能理解，保持身体健康！,medium,告知后果且结束,claude
V2_refuse_persistent_1779201049_000,V2_C15,pass,5,很抱歉，改天不行。如果不更新，明天就没法接单了。希望你能理解，保持身体健康！,low,结束未明显标志但未截断,claude
V2_refuse_persistent_1779201049_000,V2_C16,na,,,high,未询问FAQ,claude
V2_refuse_persistent_1779201097_001,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手 APP 出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_refuse_persistent_1779201097_001,V2_C02,fail,全文,判定依据见全文(V2_C02),medium,未询问版本号,claude
V2_refuse_persistent_1779201097_001,V2_C03,fail,全文,判定依据见全文(V2_C03),medium,未引导应用商店下载,claude
V2_refuse_persistent_1779201097_001,V2_C04,na,,,high,用户拒绝更新,claude
V2_refuse_persistent_1779201097_001,V2_C05,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手 APP 出新版了，必须在明天晚上12点前更新完，不然到时候就没法接单了。你现在更新了吗？,high,,claude
V2_refuse_persistent_1779201097_001,V2_C06,pass,全文,所有assistant文本无${}残留,high,,claude
V2_refuse_persistent_1779201097_001,V2_C07,pass,全文,通知更新+后果/确认,medium,,claude
V2_refuse_persistent_1779201097_001,V2_C08,pass,3,最长turn=29字: 你要是没更新，明天就无法接单了。这个很重要，还是得更新哦。,high,,claude
V2_refuse_persistent_1779201097_001,V2_C09,na,,,high,未出现越界提问,claude
V2_refuse_persistent_1779201097_001,V2_C10,pass,全文,判定依据见全文(V2_C10),high,,claude
V2_refuse_persistent_1779201097_001,V2_C11,pass,全文,"全文检查未发现""好的/哈哈/嘿嘿/嘻嘻""",high,,claude
V2_refuse_persistent_1779201097_001,V2_C12,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V2_refuse_persistent_1779201097_001,V2_C13,pass,全文,未发现明显重复长片段,medium,,claude
V2_refuse_persistent_1779201097_001,V2_C14,pass,5,如果不更新，明天就无法接单了。你考虑清楚了？,medium,告知后果且结束,claude
V2_refuse_persistent_1779201097_001,V2_C15,pass,5,如果不更新，明天就无法接单了。你考虑清楚了？,low,结束未明显标志但未截断,claude
V2_refuse_persistent_1779201097_001,V2_C16,na,,,high,未询问FAQ,claude
V4_cooperative_1779196436_000,V4_C01,pass,1,您好，请问是老王炸鸡店的负责人吗？我是美团客服。您这边有个尾号 8234 的订单，目前已经超时 25 分钟了，想跟您核实下情况。,high,,claude
V4_cooperative_1779196436_000,V4_C02,pass,1,您好，请问是老王炸鸡店的负责人吗？我是美团客服。您这边有个尾号 8234 的订单，目前已经超时 25 分钟了，想跟您核实下情况。,high,,claude
V4_cooperative_1779196436_000,V4_C03,pass,3,是的，这个订单超时25分钟了。想问问您，出餐慢是什么原因呢？,high,,claude
V4_cooperative_1779196436_000,V4_C04,pass,全文,高峰场景已问出餐时间,medium,,claude
V4_cooperative_1779196436_000,V4_C05,pass,5,理解您这边忙。那这个单子大概还需多久能出餐呢？,high,,claude
V4_cooperative_1779196436_000,V4_C06,pass,7,收到，就是15分钟。我会把情况转告骑手和用户，让他们稍等。感谢您的配合。,medium,,claude
V4_cooperative_1779196436_000,V4_C07,na,,,high,非缺货/取消场景,claude
V4_cooperative_1779196436_000,V4_C08,pass,11,好的，感谢您的配合，再见。,high,,claude
V4_cooperative_1779196436_000,V4_C09,pass,1,您好，请问是老王炸鸡店的负责人吗？我是美团客服。您这边有个尾号 8234 的订单，目前已经超时 25 分钟了，想跟您核实下情况。,high,,claude
V4_cooperative_1779196436_000,V4_C10,pass,全文,所有assistant文本无${}残留,high,,claude
V4_cooperative_1779196436_000,V4_C11,pass,全文,核实+协调,medium,,claude
V4_cooperative_1779196436_000,V4_C12,fail,3,(30字) 是的，这个订单超时25分钟了。想问问您，出餐慢是什么原因呢？,high,3处超出10-25字范围,claude
V4_cooperative_1779196436_000,V4_C13,na,,,high,未出现越界提问,claude
V4_cooperative_1779196436_000,V4_C14,pass,全文,判定依据见全文(V4_C14),high,,claude
V4_cooperative_1779196436_000,V4_C15,na,,,high,"用户未表达""在忙""",claude
V4_cooperative_1779196436_000,V4_C16,na,,,high,用户未说开车,claude
V4_cooperative_1779196436_000,V4_C17,fail,11,好的，感谢您的配合，再见。,high,"含禁用词""好的""",claude
V4_cooperative_1779196436_000,V4_C18,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V4_cooperative_1779196436_000,V4_C19,pass,全文,判定依据见全文(V4_C19),medium,,claude
V4_cooperative_1779196436_000,V4_C20,pass,全文,判定依据见全文(V4_C20),medium,3/6个turn邀请回应,claude
V4_cooperative_1779196436_000,V4_C21,na,,,high,非interruption场景,claude
V4_cooperative_1779196436_000,V4_C22,pass,全文,判定依据见全文(V4_C22),low,对话进行到合理阶段,claude
V4_cooperative_1779196436_000,V4_C23,na,,,high,未问FAQ,claude
V4_cooperative_1779196534_001,V4_C01,pass,1,您好，请问是 老王炸鸡店 的负责人吗？我是美团客服。您这边有个尾号 8234 的订单，目前已经超时 25 分钟了，想跟您核实下情况。,high,,claude
V4_cooperative_1779196534_001,V4_C02,pass,1,您好，请问是 老王炸鸡店 的负责人吗？我是美团客服。您这边有个尾号 8234 的订单，目前已经超时 25 分钟了，想跟您核实下情况。,high,,claude
V4_cooperative_1779196534_001,V4_C03,pass,3,系统显示这个订单超时25分钟了，想跟您确认下是什么原因呢？,high,,claude
V4_cooperative_1779196534_001,V4_C04,pass,全文,高峰场景已问出餐时间,medium,,claude
V4_cooperative_1779196534_001,V4_C05,pass,5,明白了，高峰期确实忙。那这个订单大概还需要多久能出餐呢？,high,,claude
V4_cooperative_1779196534_001,V4_C06,pass,7,行，您这边配合加急，我这就跟骑手和用户说一声，让他们再等15分钟。,medium,,claude
V4_cooperative_1779196534_001,V4_C07,na,,,high,非缺货/取消场景,claude
V4_cooperative_1779196534_001,V4_C08,pass,11,感谢您的配合，这边会记录您加急处理的情况。再见。,high,,claude
V4_cooperative_1779196534_001,V4_C09,pass,1,您好，请问是 老王炸鸡店 的负责人吗？我是美团客服。您这边有个尾号 8234 的订单，目前已经超时 25 分钟了，想跟您核实下情况。,high,,claude
V4_cooperative_1779196534_001,V4_C10,pass,全文,所有assistant文本无${}残留,high,,claude
V4_cooperative_1779196534_001,V4_C11,pass,全文,核实+协调,medium,,claude
V4_cooperative_1779196534_001,V4_C12,fail,3,(29字) 系统显示这个订单超时25分钟了，想跟您确认下是什么原因呢？,high,4处超出10-25字范围,claude
V4_cooperative_1779196534_001,V4_C13,na,,,high,未出现越界提问,claude
V4_cooperative_1779196534_001,V4_C14,pass,全文,判定依据见全文(V4_C14),high,,claude
V4_cooperative_1779196534_001,V4_C15,na,,,high,"用户未表达""在忙""",claude
V4_cooperative_1779196534_001,V4_C16,na,,,high,用户未说开车,claude
V4_cooperative_1779196534_001,V4_C17,pass,全文,"全文检查未发现""好的/哈哈/嘿嘿/嘻嘻""",high,,claude
V4_cooperative_1779196534_001,V4_C18,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V4_cooperative_1779196534_001,V4_C19,pass,全文,判定依据见全文(V4_C19),medium,,claude
V4_cooperative_1779196534_001,V4_C20,pass,全文,判定依据见全文(V4_C20),medium,3/6个turn邀请回应,claude
V4_cooperative_1779196534_001,V4_C21,na,,,high,非interruption场景,claude
V4_cooperative_1779196534_001,V4_C22,pass,全文,判定依据见全文(V4_C22),low,对话进行到合理阶段,claude
V4_cooperative_1779196534_001,V4_C23,na,,,high,未问FAQ,claude
V4_cooperative_1779201688_000,V4_C01,pass,1,您好，请问是老王炸鸡店的负责人吗？我是美团客服。您这边有个尾号8234的订单，目前已经超时25分钟了，想跟您核实下情况。,high,,claude
V4_cooperative_1779201688_000,V4_C02,pass,1,您好，请问是老王炸鸡店的负责人吗？我是美团客服。您这边有个尾号8234的订单，目前已经超时25分钟了，想跟您核实下情况。,high,,claude
V4_cooperative_1779201688_000,V4_C03,fail,全文,判定依据见全文(V4_C03),medium,未询问原因,claude
V4_cooperative_1779201688_000,V4_C04,pass,全文,高峰场景已问出餐时间,medium,,claude
V4_cooperative_1779201688_000,V4_C05,pass,5,明白了，那请问您预计这个订单还需要多久能出餐呢？,high,,claude
V4_cooperative_1779201688_000,V4_C06,pass,7,谢谢您的配合，我会帮您转达给骑手和用户，让他们等一下。请您再加油！还有其他需要我帮忙的吗？,medium,,claude
V4_cooperative_1779201688_000,V4_C07,na,,,high,非缺货/取消场景,claude
V4_cooperative_1779201688_000,V4_C08,pass,9,好的，非常感谢您的配合！祝您生意兴隆，有问题随时联系我。再见！,high,,claude
V4_cooperative_1779201688_000,V4_C09,pass,1,您好，请问是老王炸鸡店的负责人吗？我是美团客服。您这边有个尾号8234的订单，目前已经超时25分钟了，想跟您核实下情况。,high,,claude
V4_cooperative_1779201688_000,V4_C10,pass,全文,所有assistant文本无${}残留,high,,claude
V4_cooperative_1779201688_000,V4_C11,fail,全文,判定依据见全文(V4_C11),medium,未完成核实/协调,claude
V4_cooperative_1779201688_000,V4_C12,fail,3,(37字) 这个订单已经超时25分钟了，我想了解一下出餐慢的原因，您这边是忙不过来吗？,high,3处超出10-25字范围,claude
V4_cooperative_1779201688_000,V4_C13,na,,,high,未出现越界提问,claude
V4_cooperative_1779201688_000,V4_C14,pass,全文,判定依据见全文(V4_C14),high,,claude
V4_cooperative_1779201688_000,V4_C15,na,,,high,"用户未表达""在忙""",claude
V4_cooperative_1779201688_000,V4_C16,na,,,high,用户未说开车,claude
V4_cooperative_1779201688_000,V4_C17,fail,9,好的，非常感谢您的配合！祝您生意兴隆，有问题随时联系我。再见！,high,"含禁用词""好的""",claude
V4_cooperative_1779201688_000,V4_C18,pass,全文,未发现列表/项目符号/书面化用词,medium,,claude
V4_cooperative_1779201688_000,V4_C19,pass,全文,判定依据见全文(V4_C19),medium,,claude
