dialogue_id,constraint_id,verdict,evidence_turn,evidence_text,confidence,notes,rater
V2_interruption_1779196169_000,V2_C14,na,,,medium,用户为拖延+挂断，非明确拒绝更新,human_v3_merged
V2_interruption_1779196169_000,V2_C15,pass,全程,用户挂断结束，模型保持在岗,low,,human_v3_merged
V2_interruption_1779196169_000,V2_C16,pass,7,更新失败(清内存/卸载旧版)、流量(WiFi)、新版改动均正确,high,,human_v3_merged
V2_interruption_1779196266_001,V2_C01,pass,1,喂，李建军吗？我是站长。通知你，骑手APP出新版了，明天晚上12点前必须更新完，不然系统没法接单。你…,high,,human_v3_merged
V2_interruption_1779196266_001,V2_C02,pass,3,理解你忙，但这是强制要求。趁休息时更新，几分钟就好。你手机现在版本号是多少？,high,,human_v3_merged
V2_interruption_1779196266_001,V2_C03,pass,5,行，直接去手机应用商店，搜“美团骑手”，点更新。连WiFi下载更快。,high,,human_v3_merged
V2_interruption_1779196266_001,V2_C04,pass,13,出问题联系站里解决。更新完试下能不能登录接单，明晚前必须弄好。,high,,human_v3_merged
V2_interruption_1779196266_001,V2_C05,pass,1,开场白含全部变量: 李建军/明天晚上12点,high,,human_v3_merged
V2_interruption_1779196266_001,V2_C06,pass,1,开场白及全程变量均已正确替换，无 ${} 残留,high,,human_v3_merged
V2_interruption_1779196266_001,V2_C07,pass,"1,17",通知+引导+提示确认接单,medium,,human_v3_merged
V2_interruption_1779196266_001,V2_C08,fail,"15,7,11",超长(阈值35字): T15=44字；T7=41字；T11=40字,high,,human_v3_merged
V2_interruption_1779196266_001,V2_C09,pass,9,越界(换班)T9“换班不归我管”已拒绝,low,未用标准话术且未提“记录跟进”,human_v3_merged
V2_interruption_1779196266_001,V2_C10,pass,7,T7“更新免费”，未承诺补贴/赔付,high,,human_v3_merged
V2_interruption_1779196266_001,V2_C11,pass,全程,全程未出现“好的/哈哈/嘿嘿/嘻嘻”,high,,human_v3_merged
V2_interruption_1779196266_001,V2_C12,pass,全程,语气口语自然,high,,human_v3_merged
V2_interruption_1779196266_001,V2_C13,pass,全程,deadline提醒换措辞,medium,,human_v3_merged
V2_interruption_1779196266_001,V2_C14,na,,,medium,用户同意去更新后挂断，非明确拒绝,human_v3_merged
V2_interruption_1779196266_001,V2_C15,pass,全程,用户挂断，模型在岗收束,low,,human_v3_merged
V2_interruption_1779196266_001,V2_C16,pass,"9,15",新版改动/卡顿清缓存/内存腾空间均合理正确,high,,human_v3_merged
V2_interruption_1779201383_000,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不…,high,,human_v3_merged
V2_interruption_1779201383_000,V2_C02,fail,1,未询问当前APP版本号,medium,,human_v3_merged
V2_interruption_1779201383_000,V2_C03,pass,23,更新日志我这边没法提供，你可以在应用商店里找到相关信息。先更新吧！,high,,human_v3_merged
V2_interruption_1779201383_000,V2_C04,pass,15,发现问题可以反馈给我们，但更新后你必须能正常接单。赶紧更新吧！,high,,human_v3_merged
V2_interruption_1779201383_000,V2_C05,pass,1,开场白含全部变量: 李建军/明天晚上12点,high,,human_v3_merged
V2_interruption_1779201383_000,V2_C06,pass,1,开场白及全程变量均已正确替换，无 ${} 残留,high,,human_v3_merged
V2_interruption_1779201383_000,V2_C07,pass,"1,9",已通知强制更新+deadline，用户循环未行动,medium,,human_v3_merged
V2_interruption_1779201383_000,V2_C08,fail,21,超长(阈值35字): T21=36字,high,,human_v3_merged
V2_interruption_1779201383_000,V2_C09,pass,"5,7,19",越界(功能价格/跳过培训/具体变化/培训资料)用标准话术,high,,human_v3_merged
V2_interruption_1779201383_000,V2_C10,pass,5,对“多少钱”以越界话术回避，未承诺补贴,high,,human_v3_merged
V2_interruption_1779201383_000,V2_C11,pass,全程,全程未出现“好的/哈哈/嘿嘿/嘻嘻”,high,,human_v3_merged
V2_interruption_1779201383_000,V2_C12,pass,全程,语气口语自然,high,,human_v3_merged
V2_interruption_1779201383_000,V2_C13,pass,全程,结尾“快去更新”高频但动词措辞各异，主体内容随问题变化,medium,,human_v3_merged
V2_interruption_1779201383_000,V2_C14,na,,,medium,用户循环提问，非明确拒绝更新,human_v3_merged
V2_interruption_1779201383_000,V2_C15,pass,全程,循环至轮次上限，用户驱动,low,,human_v3_merged
V2_interruption_1779201383_000,V2_C16,pass,3,新版改动(优化派单+实时距离派单)正确,high,,human_v3_merged
V2_interruption_1779201531_001,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不…,high,,human_v3_merged
V2_interruption_1779201531_001,V2_C02,pass,3,主要是优化了派单系统和实时距离派单，接单会更顺畅。你赶紧去更新吧！现在手机里APP的版本号…,high,,human_v3_merged
V2_interruption_1779201531_001,V2_C03,pass,5,这个不在我职责范围内，我帮您记录回头跟进。版本2.0需要更新，不能跳过。快去手机应用商店搜…,high,,human_v3_merged
V2_interruption_1779201531_001,V2_C04,pass,17,反馈时间我不太清楚，具体安排我帮您记录。更新之前不能试用，必须更新才能接单！快去更新吧！,high,,human_v3_merged
V2_interruption_1779201531_001,V2_C05,pass,1,开场白含全部变量: 李建军/明天晚上12点,high,,human_v3_merged
V2_interruption_1779201531_001,V2_C06,pass,1,开场白及全程变量均已正确替换，无 ${} 残留,high,,human_v3_merged
V2_interruption_1779201531_001,V2_C07,pass,"1,3",通知更新并引导，用户循环未行动,medium,,human_v3_merged
V2_interruption_1779201531_001,V2_C08,fail,"5,19,3",超长(阈值35字): T5=56字；T19=52字；T3=49字,high,,human_v3_merged
V2_interruption_1779201531_001,V2_C09,pass,"5,9,15",越界(优化细节/教程/试用/恢复旧版)用标准话术,high,,human_v3_merged
V2_interruption_1779201531_001,V2_C10,pass,13,T13“更新是免费的”，未承诺赔付/补贴,high,,human_v3_merged
V2_interruption_1779201531_001,V2_C11,pass,全程,全程未出现“好的/哈哈/嘿嘿/嘻嘻”,high,,human_v3_merged
V2_interruption_1779201531_001,V2_C12,pass,全程,语气口语自然,high,,human_v3_merged
V2_interruption_1779201531_001,V2_C13,fail,"9,15,27",“你还是赶紧更新吧，明天晚上12点前必须完成！”多处逐字重复,medium,,human_v3_merged
V2_interruption_1779201531_001,V2_C14,na,,,medium,用户循环提问，非明确拒绝,human_v3_merged
V2_interruption_1779201531_001,V2_C15,pass,全程,循环至上限，用户驱动,low,,human_v3_merged
V2_interruption_1779201531_001,V2_C16,pass,11,更新失败(卸载旧版重下)、新版改动、流量(WiFi)正确,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C01,pass,1,喂，是 李建军 吗？我是咱们站长。通知你个事儿，咱们骑手 APP 出新版了，必须在 明天晚上12点 …,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C02,pass,3,明天中午前更新完全来得及。不更新的话，系统确实会强制下线，接不了单。你那APP现在显示版本…,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C03,pass,5,谢了，老毛病，好多了。2.3.8确实太旧了。你赶紧去手机应用商店搜“美团骑手”直接下载新版…,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C04,pass,9,记下了。天气这事儿我可没法判断，你自己看手机上的天气预报吧。记住，更新完APP，再确认下能…,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C05,pass,1,开场白含全部变量: 李建军/明天晚上12点,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C06,pass,1,开场白及全程变量均已正确替换，无 ${} 残留,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C07,pass,"1,12",通知更新且用户更新后确认接单正常,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C08,fail,"9,3,5",超长(阈值35字): T9=54字；T3=50字；T5=47字,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C09,pass,11,越界(其他站点)T11“不在我职责范围，我帮你记录回头问问”,medium,天气问题以闲聊式拒绝,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C10,pass,全程,未承诺补贴/赔付,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C11,pass,全程,全程未出现“好的/哈哈/嘿嘿/嘻嘻”,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C12,pass,全程,语气口语自然,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C13,pass,全程,无重复,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C14,na,,,high,骑手配合更新,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C15,pass,"11,12",引导确认接单后用户致谢收尾,high,,human_v3_merged
V2_out_of_scope_1779195816_000,V2_C16,na,,,medium,未触发更新失败/新版改动/流量等FAQ,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不…,high,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C02,pass,3,这个不在我职责范围内，我帮您记录回头跟进。你现在的APP版本号是多少？,high,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C03,pass,5,这个不在我职责范围内，我帮您记录回头跟进。你确认一下是不是最新版本，去应用商店搜索“美团骑…,high,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C04,pass,5,这个不在我职责范围内，我帮您记录回头跟进。你确认一下是不是最新版本，去应用商店搜索“美团骑…,high,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C05,pass,1,开场白含全部变量: 李建军/明天晚上12点,high,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C06,pass,1,开场白及全程变量均已正确替换，无 ${} 残留,high,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C07,pass,"1,9",通知更新并提示确认接单,medium,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C08,fail,"5,9,11",超长(阈值35字): T5=50字；T9=39字；T11=39字,high,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C09,pass,"3,5,7",越界(天气/股票/其他业务/联系方式/培训)均用标准话术,high,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C10,pass,全程,未承诺补贴/赔付,high,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C11,pass,全程,全程未出现“好的/哈哈/嘿嘿/嘻嘻”,high,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C12,pass,全程,语气口语自然,high,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C13,pass,全程,越界话术为C09所需(必须逐字)，结尾更新提醒各异,medium,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C14,na,,,high,无明确拒绝更新,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C15,pass,11,引导确认接单后收束,high,,human_v3_merged
V2_out_of_scope_1779201136_000,V2_C16,na,,,medium,全程越界被拒，未触发FAQ知识点,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不…,high,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C02,fail,1,未询问当前APP版本号,medium,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C03,fail,1,"未引导应用商店搜""美团骑手""下载",medium,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C04,na,,用户未完成更新，确认接单环节未触发,medium,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C05,pass,1,开场白含全部变量: 李建军/明天晚上12点,high,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C06,pass,1,开场白及全程变量均已正确替换，无 ${} 残留,high,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C07,pass,"1,7",通知更新并告知不更新后果,medium,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C08,pass,全程,所有非开场白回复均≤35字,high,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C09,na,,,high,无越界提问,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C10,pass,全程,未承诺补贴/赔付,high,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C11,pass,全程,全程未出现“好的/哈哈/嘿嘿/嘻嘻”,high,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C12,pass,3,语气关切口语,high,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C13,pass,全程,无重复,high,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C14,pass,7,T7告知“12点后无法接单”后果，未再纠缠，对话随即结束,medium,后果已告知；挂断由用户完成,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C15,pass,7,告知后果后对话自然结束,medium,,human_v3_merged
V2_refuse_persistent_1779195668_000,V2_C16,na,,,high,未触发FAQ知识点,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不…,high,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C02,pass,3,先好好休息。你手机现在APP是哪个版本，更新了吗？,high,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C03,fail,1,"未引导应用商店搜""美团骑手""下载",medium,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C04,na,,用户未完成更新，确认接单环节未触发,medium,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C05,pass,1,开场白含全部变量: 李建军/明天晚上12点,high,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C06,pass,1,开场白及全程变量均已正确替换，无 ${} 残留,high,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C07,pass,"1,5",通知更新并告知后果,medium,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C08,pass,全程,所有非开场白回复均≤35字,high,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C09,na,,,high,无越界提问,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C10,pass,全程,未承诺补贴/赔付,high,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C11,pass,全程,全程未出现“好的/哈哈/嘿嘿/嘻嘻”,high,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C12,pass,3,语气关切口语,high,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C13,pass,全程,无重复,high,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C14,pass,5,T5告知“第二天没法接单”后果，未再纠缠,medium,挂断由用户完成,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C15,pass,5,告知后果后结束,medium,,human_v3_merged
V2_refuse_persistent_1779195756_001,V2_C16,na,,,high,未触发FAQ知识点,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手APP出新版了，必须在明天晚上12点前更新完，不…,high,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C02,fail,1,未询问当前APP版本号,medium,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C03,fail,1,"未引导应用商店搜""美团骑手""下载",medium,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C04,na,,用户未完成更新，确认接单环节未触发,medium,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C05,pass,1,开场白含全部变量: 李建军/明天晚上12点,high,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C06,pass,1,开场白及全程变量均已正确替换，无 ${} 残留,high,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C07,pass,"1,3",通知更新并告知后果,medium,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C08,fail,"3,5",超长(阈值35字): T3=40字；T5=38字,high,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C09,na,,,high,无越界提问,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C10,pass,全程,未承诺补贴/赔付,high,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C11,pass,全程,全程未出现“好的/哈哈/嘿嘿/嘻嘻”,high,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C12,pass,全程,语气尚自然，略带说教,medium,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C13,pass,全程,无重复,high,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C14,pass,5,T5告知“不更新明天没法接单”后果后结束,medium,挂断由用户完成,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C15,pass,5,告知后果后结束,medium,,human_v3_merged
V2_refuse_persistent_1779201049_000,V2_C16,na,,,high,未触发FAQ知识点,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C01,pass,1,喂，是李建军吗？我是咱们站长。通知你个事儿，咱们骑手 APP 出新版了，必须在明天晚上12点前更新完…,high,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C02,fail,1,未询问当前APP版本号,medium,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C03,fail,1,"未引导应用商店搜""美团骑手""下载",medium,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C04,na,,用户未完成更新，确认接单环节未触发,medium,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C05,pass,1,开场白含全部变量: 李建军/明天晚上12点,high,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C06,pass,1,开场白及全程变量均已正确替换，无 ${} 残留,high,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C07,pass,"1,3",通知更新并告知后果,medium,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C08,pass,全程,所有非开场白回复均≤35字,high,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C09,na,,,high,无越界提问,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C10,pass,全程,未承诺补贴/赔付,high,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C11,pass,全程,全程未出现“好的/哈哈/嘿嘿/嘻嘻”,high,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C12,pass,全程,语气尚自然,medium,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C13,pass,全程,无重复,high,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C14,pass,5,T5告知“不更新明天无法接单”后果后结束,medium,挂断由用户完成,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C15,pass,5,告知后果后结束,medium,,human_v3_merged
V2_refuse_persistent_1779201097_001,V2_C16,na,,,high,未触发FAQ知识点,human_v3_merged
V4_cooperative_1779196436_000,V4_C01,pass,1,您好，请问是老王炸鸡店的负责人吗？我是美团客服。您这边有个尾号 8234 的订单，目前已经超时 25…,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C02,pass,1,您好，请问是老王炸鸡店的负责人吗？我是美团客服。您这边有个尾号 8234 的订单，目前已经超时 25…,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C03,pass,3,是的，这个订单超时25分钟了。想问问您，出餐慢是什么原因呢？,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C04,pass,5,高峰分支→询问时长/协调: 理解您这边忙。那这个单子大概还需多久能出餐呢？,medium,,human_v3_merged
V4_cooperative_1779196436_000,V4_C05,pass,5,理解您这边忙。那这个单子大概还需多久能出餐呢？,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C06,fail,11,商家给出时间但助手未表示转达骑手/用户,low,,human_v3_merged
V4_cooperative_1779196436_000,V4_C07,na,,无缺货/取消情形，本约束未触发,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C08,pass,11,好的，感谢您的配合，再见。,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C09,pass,1,开场白含全部变量: 老王炸鸡店/8234/25,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C10,pass,1,开场白及全程变量均已正确替换，无 ${} 残留,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C11,pass,"3,5,7",核实原因(高峰)+协调出餐时间(15min)+转达,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C12,fail,"7,9,3",超长(阈值25字): T7=36字；T9=31字；T3=30字,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C13,na,,,medium,无任务范围外问题(补偿属相关业务，已合理引导后台),human_v3_merged
V4_cooperative_1779196436_000,V4_C14,pass,9,T9“补偿超出我的权限…后台报备申诉”，未承诺折扣/补贴,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C15,na,,,medium,用户“忙”指后厨忙(出餐原因)，非要求结束通话,human_v3_merged
V4_cooperative_1779196436_000,V4_C16,na,,,high,用户未提及开车,human_v3_merged
V4_cooperative_1779196436_000,V4_C17,fail,11,T11出现“好的”,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C18,pass,全程,语气口语自然(“理解您这边忙”“收到”),high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C19,pass,全程,每轮均给商家发言机会,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C20,pass,"3,5",关键信息后停顿等回应,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C21,na,,,high,无被打断需过渡的情形,human_v3_merged
V4_cooperative_1779196436_000,V4_C22,pass,9,任务完成后用户问补偿，仍简短作答,high,,human_v3_merged
V4_cooperative_1779196436_000,V4_C23,pass,9,补偿引导后台申诉，知识合理,medium,,human_v3_merged
V4_cooperative_1779196534_001,V4_C01,pass,1,您好，请问是 老王炸鸡店 的负责人吗？我是美团客服。您这边有个尾号 8234 的订单，目前已经超时 …,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C02,pass,1,您好，请问是 老王炸鸡店 的负责人吗？我是美团客服。您这边有个尾号 8234 的订单，目前已经超时 …,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C03,pass,3,系统显示这个订单超时25分钟了，想跟您确认下是什么原因呢？,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C04,pass,5,高峰分支→询问时长/协调: 明白了，高峰期确实忙。那这个订单大概还需要多久能出餐呢？,medium,,human_v3_merged
V4_cooperative_1779196534_001,V4_C05,pass,5,明白了，高峰期确实忙。那这个订单大概还需要多久能出餐呢？,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C06,pass,7,行，您这边配合加急，我这就跟骑手和用户说一声，让他们再等15分钟。,medium,,human_v3_merged
V4_cooperative_1779196534_001,V4_C07,na,,无缺货/取消情形，本约束未触发,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C08,pass,11,感谢您的配合，这边会记录您加急处理的情况。再见。,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C09,pass,1,开场白含全部变量: 老王炸鸡店/8234/25,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C10,pass,1,开场白及全程变量均已正确替换，无 ${} 残留,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C11,pass,"3,5,7",核实原因+协调时间+转达,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C12,fail,"9,7,3",超长(阈值25字): T9=41字；T7=33字；T3=29字,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C13,pass,9,越界(折扣券)T9用标准话术“超出我职责范围，我帮您记录回头跟进”,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C14,pass,9,拒绝折扣券承诺,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C15,na,,,medium,“忙不过来”为出餐原因,human_v3_merged
V4_cooperative_1779196534_001,V4_C16,na,,,high,未提及开车,human_v3_merged
V4_cooperative_1779196534_001,V4_C17,pass,全程,全程未出现“好的/哈哈/嘿嘿/嘻嘻”,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C18,pass,全程,语气口语自然,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C19,pass,全程,频繁给发言机会,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C20,pass,全程,关键信息后等回应,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C21,na,,,high,无被打断情形,human_v3_merged
V4_cooperative_1779196534_001,V4_C22,pass,9,任务推进中商家问折扣券，简短作答,high,,human_v3_merged
V4_cooperative_1779196534_001,V4_C23,na,,,medium,未触发具体FAQ知识点(折扣属约束非FAQ),human_v3_merged
V4_cooperative_1779201688_000,V4_C01,pass,1,您好，请问是老王炸鸡店的负责人吗？我是美团客服。您这边有个尾号8234的订单，目前已经超时25分钟了…,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C02,pass,1,您好，请问是老王炸鸡店的负责人吗？我是美团客服。您这边有个尾号8234的订单，目前已经超时25分钟了…,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C03,pass,3,这个订单已经超时25分钟了，我想了解一下出餐慢的原因，您这边是忙不过来吗？,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C04,pass,5,高峰分支→询问时长/协调: 明白了，那请问您预计这个订单还需要多久能出餐呢？,medium,,human_v3_merged
V4_cooperative_1779201688_000,V4_C05,pass,5,明白了，那请问您预计这个订单还需要多久能出餐呢？,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C06,pass,7,谢谢您的配合，我会帮您转达给骑手和用户，让他们等一下。请您再加油！还有其他需要我帮忙的吗？,medium,,human_v3_merged
V4_cooperative_1779201688_000,V4_C07,na,,无缺货/取消情形，本约束未触发,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C08,pass,9,好的，非常感谢您的配合！祝您生意兴隆，有问题随时联系我。再见！,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C09,pass,1,开场白含全部变量: 老王炸鸡店/8234/25,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C10,pass,1,开场白及全程变量均已正确替换，无 ${} 残留,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C11,pass,"3,5,7",核实原因+协调时间(10min)+转达,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C12,fail,"7,3,9",超长(阈值25字): T7=45字；T3=37字；T9=31字,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C13,na,,,high,无任务范围外问题,human_v3_merged
V4_cooperative_1779201688_000,V4_C14,na,,,high,未涉及折扣/补贴请求,human_v3_merged
V4_cooperative_1779201688_000,V4_C15,na,,,medium,“有些忙”为出餐原因,human_v3_merged
V4_cooperative_1779201688_000,V4_C16,na,,,high,未提及开车,human_v3_merged
V4_cooperative_1779201688_000,V4_C17,fail,9,T9出现“好的”,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C18,pass,全程,语气口语自然,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C19,pass,全程,给发言机会,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C20,pass,全程,信息后等回应,high,,human_v3_merged
V4_cooperative_1779201688_000,V4_C21,na,,,high,无被打断情形,human_v3_merged
V4_cooperative_1779201688_000,V4_C22,na,,,high,任务完成后商家无新疑问,human_v3_merged
V4_cooperative_1779201688_000,V4_C23,na,,,high,未触发FAQ知识点,human_v3_merged
V4_interruption_1779197000_000,V4_C01,pass,1,您好，请问是老王炸鸡店的负责人吗？我是美团客服。您这边有个尾号8234的订单，目前已经超时25分钟了…,high,,human_v3_merged
V4_interruption_1779197000_000,V4_C02,pass,1,您好，请问是老王炸鸡店的负责人吗？我是美团客服。您这边有个尾号8234的订单，目前已经超时25分钟了…,high,,human_v3_merged
V4_interruption_1779197000_000,V4_C03,fail,1,未询问出餐慢原因,medium,,human_v3_merged
V4_interruption_1779197000_000,V4_C04,pass,7,高峰分支→询问时长/协调: 退单要到后台按流程走，自行操作有风险。咱们先说关键的，这单现在能出吗，您预计…,medium,,human_v3_merged
V4_interruption_1779197000_000,V4_C05,pass,7,退单要到后台按流程走，自行操作有风险。咱们先说关键的，这单现在能出吗，您预计还得多久？,high,,human_v3_merged
V4_interruption_1779197000_000,V4_C06,fail,13,商家给出时间但助手未表示转达骑手/用户,low,,human_v3_merged
V4_interruption_1779197000_000,V4_C07,pass,9,理解。那请您在商家版APP，点进8234订单的详情页，右上角有取消选项，您操作一下？,medium,,human_v3_merged
